flood,elevation,slope,aspect,curvature,TPI,TRI,cover_Superficies de Agua,cover_Territorios Agrícolas,cover_Territorios Artificializados
0,1458.0,0.0,-99999.0,0.0,-0.2185179,0.0,0,0,1
0,1705.3,8.646953,295.30515,-0.2024231,-3.876265,0.30592796,0,0,0
0,1821.39,17.621807,305.06732,-0.012481689,12.598517,0.40333596,0,0,1
0,1687.33,0.0,-99999.0,0.0,-3.5655687,0.0,0,0,1
0,1477.52,1.1558043,119.74488,0.01751709,-0.3075394,0.031968627,0,0,0
0,1647.99,2.5600152,296.60004,-0.0,4.0191684,0.05725902,0,0,1
0,1821.17,28.645994,135.55453,-0.012481689,10.820797,0.6914974,0,1,0
0,1650.88,8.771952,296.9806,-0.0025024414,3.8018155,0.19521022,0,1,0
0,1653.71,44.071533,147.3364,-0.8475647,-7.2105093,1.444391,0,0,0
0,1468.32,4.3013763,195.41211,-0.03756714,-0.24041666,0.10948425,0,0,1
0,1500.38,13.349488,290.3413,-0.0,3.935922,0.3009954,0,0,1
0,1751.37,3.9270165,236.88217,0.024993896,0.19910653,0.08966377,0,0,1
0,1619.89,1.9213513,116.58836,3.0517578e-05,0.3589813,0.042433333,0,0,1
0,1480.21,27.135971,359.72025,-0.08001709,-2.7087348,0.65664697,0,0,0
0,1589.4,34.35912,86.6451,-0.047454834,-1.6726394,0.86895657,0,0,1
0,1528.28,22.045055,196.87129,0.06503296,-6.6086125,0.52175355,0,0,1
0,1511.51,2.3704126,295.03476,-0.019989014,-9.400977,0.059674907,0,0,1
0,1553.44,25.088596,160.01657,0.034942627,2.884971,0.5944098,0,0,0
0,1488.94,7.5516768,267.8496,0.0024414062,-2.459251,0.16771862,0,0,1
0,1837.91,18.601833,68.19859,-0.082458496,2.1010845,0.4383253,0,0,1
0,1689.43,20.952185,272.6175,0.020050049,0.6102383,0.4848602,0,0,0
0,1724.24,17.269922,242.19484,-0.035003662,-7.939117,0.39512485,0,0,0
0,1821.62,11.006819,223.95744,-0.0,-0.031085558,0.24603005,0,0,0
0,1517.7,5.177737,114.45034,-0.015075684,0.46947795,0.11575755,0,0,0
0,1507.2,2.185125,301.5925,-0.0025634766,0.1266067,0.04837035,0,0,1
0,1551.49,6.949754,118.143364,0.079956055,-6.1114035,0.17049326,0,0,1
0,1507.32,23.26547,164.83334,0.02746582,-0.23980941,0.5464285,0,0,0
0,1685.52,10.761081,324.64093,0.020050049,-4.6514654,0.2425609,0,0,1
0,1496.0,0.0,-99999.0,0.0,-1.6281034,0.0,0,0,1
0,1623.34,7.3591657,42.644344,0.037475586,-1.8955702,0.16928925,0,0,1
0,1707.52,16.680658,130.60129,0.02255249,-3.5778077,0.3803584,0,0,1
0,1479.01,1.1558043,29.74488,-0.0025024414,-0.069497906,0.025715554,0,0,1
0,1504.75,6.821039,333.971,-0.0,1.7094227,0.15136883,0,0,1
0,1631.43,14.667145,287.22012,-0.027435303,4.1670423,0.3321639,0,0,1
0,1523.19,4.411985,294.91284,0.017456055,0.8134475,0.09906458,0,1,0
0,1494.7,4.4664383,50.182964,-3.0517578e-05,-0.79223835,0.098805174,0,0,1
0,1518.46,2.0833535,344.0282,0.08496094,-4.396873,0.08894961,0,0,0
0,1516.0,4.610398,262.8696,-0.015014648,-0.261507,0.102980964,0,0,1
0,1844.41,23.453577,242.55174,0.05001831,7.1725626,0.55414724,0,0,1
0,1655.64,6.2156696,301.86414,0.0050354004,-0.52742684,0.13783695,0,0,1
0,1492.76,8.414818,300.46915,0.01751709,8.347601,0.1878949,0,0,1
0,1470.0,0.0,-99999.0,0.0,-5.0743513,0.0,0,0,1
0,1510.26,1.1558043,119.74488,-0.007507324,-0.06569779,0.026483351,0,0,1
0,1675.76,16.238222,258.11197,-0.109954834,0.47740793,0.3817258,0,0,1
0,1718.0,0.0,-99999.0,0.0,11.82077,0.0,0,0,1
0,1464.7,1.438902,275.71753,-0.002532959,-0.24935773,0.031930428,0,0,1
0,1450.26,0.3206026,63.434948,-0.0025024414,-0.79959726,0.007753531,1,0,0
0,1542.47,7.97169,91.02392,-0.012512207,-0.661245,0.17784001,0,0,1
0,1515.41,16.72546,176.65814,0.012512207,2.9750423,0.38027555,0,0,0
0,1556.77,32.52301,232.00572,-0.08996582,3.3691714,0.8195014,0,0,1
0,1699.89,9.234529,268.23596,0.1625061,-0.718744,0.25617686,0,0,1
0,1538.6,1.2884482,90.0,-0.002532959,1.0191507,0.028629536,0,0,1
0,1498.9,0.0,-99999.0,0.0,1.0647166,0.0,0,0,1
0,1567.06,7.7080083,274.22827,6.1035156e-05,-2.3909907,0.17120273,0,0,0
0,1561.19,13.752619,124.17553,-0.015075684,-0.16399877,0.31000587,0,0,1
0,1731.04,30.886662,242.90027,-0.0099487305,1.1460631,0.7573346,0,0,0
0,1486.97,1.0018047,360.0,0.027435303,0.22752644,0.038679417,0,0,1
0,1678.75,5.77957,290.23254,0.014984131,-10.20602,0.12942466,0,0,1
0,1608.63,10.573761,159.62155,0.030029297,0.34140864,0.23831849,0,0,1
0,1637.69,13.396246,129.03474,-0.015045166,-1.6960101,0.30158997,0,0,1
0,1483.32,4.4412,33.18431,-0.03756714,-5.7122827,0.10576259,0,0,1
0,1484.04,1.7242526,4.7684655,-0.0074768066,-0.1287487,0.040240012,0,0,1
0,1568.06,19.741348,314.7175,0.1975708,-5.380031,0.48716366,0,0,1
0,1725.63,7.214865,260.901,0.005004883,-1.7646117,0.16025396,0,0,1
0,1454.0,0.0,-99999.0,0.0,-0.19777481,0.0,0,1,0
0,1483.03,1.3199518,77.45473,-0.017486572,-0.14670971,0.036588404,0,0,1
0,1518.73,6.989358,106.58996,-0.23751831,-0.5756344,0.26416746,0,0,1
0,1525.75,9.793308,10.008567,0.045013428,3.953514,0.24106722,0,0,0
0,1558.42,18.266966,21.31743,0.01751709,4.0749674,0.418108,0,0,1
0,1516.04,3.2164104,110.83646,-0.012451172,0.18663956,0.0728152,0,0,1
0,1670.17,3.5183265,333.43494,0.002532959,3.2073572,0.077837355,0,0,1
0,1557.79,11.71852,319.4033,0.0025634766,2.1720753,0.26315907,0,0,0
0,1568.59,8.447027,143.90251,-0.012542725,0.22212775,0.18830028,0,0,1
0,1448.76,2.7347085,312.87698,-0.0024414062,0.6946305,0.06050054,0,0,1
0,1610.19,0.14337903,180.0,-0.022521973,3.0987878,0.020513915,0,0,1
0,1635.25,4.557856,138.8182,0.07751465,-2.201534,0.13106826,0,0,1
0,1711.51,18.295113,86.52857,0.020019531,4.6630783,0.41868854,0,0,0
0,1619.98,13.345962,119.00163,0.052490234,0.28300682,0.3039404,0,0,1
0,1798.52,36.275993,253.16772,0.09500122,3.6810753,0.93292105,0,0,1
0,1704.28,19.545246,217.2728,0.027526855,9.10384,0.4503979,0,0,1
0,1495.85,1.15407,172.86421,0.012481689,-0.60439897,0.02861246,0,0,1
0,1483.03,0.5911471,165.96376,0.0025024414,-0.0900104,0.0134295095,0,0,1
0,1530.22,10.088973,265.9774,0.03994751,1.4208064,0.22827612,0,0,1
0,1525.18,12.826617,148.9243,0.007537842,-1.7951099,0.28808615,0,0,1
0,1480.89,2.733704,276.01666,-0.0025024414,-0.906791,0.06048034,0,0,0
0,1490.76,0.3206026,26.565052,-0.0025024414,0.13674754,0.007753531,0,0,1
0,1534.43,4.560201,302.182,0.07507324,2.6382155,0.12413138,0,0,1
0,1533.98,10.161867,8.015596,-0.057525635,0.75108653,0.2453069,0,1,0
0,1754.96,34.230453,325.024,-0.042541504,-1.3456441,0.861599,0,0,0
0,1736.3,11.729375,92.07216,-0.0049743652,-1.1919479,0.2628162,0,0,1
0,1571.54,6.9483037,25.512693,0.012512207,-3.6231306,0.15470468,0,0,1
0,1478.4,0.8602114,180.0,0.005004883,-2.0704575,0.020019531,0,0,0
0,1743.37,32.214687,341.49222,-0.017547607,0.123176895,0.79741824,0,0,0
0,1491.75,26.360846,285.5092,0.29501343,0.84383893,0.72474957,0,1,0
0,1552.98,10.026956,316.14688,-0.005004883,1.1467054,0.2236964,0,0,1
0,1468.19,0.9155401,218.64272,0.0024414062,-0.023817373,0.02045441,0,0,1
0,1611.57,38.668102,181.43134,-0.13504028,-12.645826,1.0216137,0,0,0
0,1489.13,1.1558043,330.25513,-0.007507324,-0.81573725,0.027229507,0,0,1
0,1485.27,1.632647,285.27127,0.0050354004,0.6312055,0.03633371,0,0,1
0,1609.17,5.585324,274.40283,0.0050354004,-0.28204075,0.12378047,0,0,1
0,1475.02,1.5750272,180.0,-0.017486572,-3.5721002,0.038202547,0,0,1
0,1476.96,0.5911471,14.036243,0.0025024414,-0.073520996,0.0134295095,0,0,1
0,1479.75,1.9105067,283.0064,-0.0049743652,0.041250445,0.042427573,0,0,1
0,1591.61,11.180539,267.82324,-0.0,-1.5529621,0.25005278,0,1,0
0,1465.76,5.309083,336.19608,-0.0024719238,-0.47072178,0.11758608,0,0,0
0,1599.89,0.7310543,78.69007,-0.099975586,-0.54573506,0.09097605,0,0,1
0,1674.53,15.93586,130.38344,0.017486572,7.3967733,0.3623495,0,0,1
0,1487.32,13.904599,290.07904,0.012451172,-2.441057,0.3134115,0,0,1
0,1569.21,20.279991,37.02416,0.022460938,-1.0096527,0.46796808,0,0,0
0,1468.7,0.20276815,225.0,-0.005004883,0.24847558,0.006330732,0,0,1
0,1542.0,8.391338,180.97203,-0.09500122,-2.1926732,0.22026268,0,0,1
0,1762.43,25.236582,240.4424,-0.4274292,-4.4185233,0.7112155,0,0,0
0,1844.98,35.287464,333.79626,-0.03250122,-6.046732,0.8974045,0,0,0
0,1631.63,25.76317,44.36978,0.47247314,2.1642241,0.757436,0,0,1
0,1630.91,28.262506,288.43597,-0.019989014,-4.703052,0.68078107,0,0,0
0,1790.11,17.98775,263.3666,-0.0050354004,-1.8981355,0.41159573,0,0,1
0,1473.2,1.15407,277.13577,0.04244995,0.24520494,0.047069624,0,0,1
0,1535.54,11.259509,82.787834,0.037506104,-0.6329987,0.25484455,0,0,1
0,1780.03,14.089794,303.21283,0.17254639,5.0323405,0.3581334,0,0,0
0,1519.45,4.5193486,55.28526,-6.1035156e-05,-2.1340911,0.10038055,0,0,1
0,1474.0,5.7109394,270.0,0.05001831,-11.534131,0.14143862,0,0,1
0,1569.3,12.196156,209.83017,-0.064971924,-2.4078193,0.28460243,0,0,1
0,1624.79,13.57102,248.74875,0.13253784,1.42347,0.32925537,0,0,1
0,1496.13,21.652376,220.9166,-0.099975586,-5.195968,0.51036566,0,0,1
0,1487.33,3.3026438,287.63962,-0.007537842,0.26920274,0.073336914,0,0,1
0,1716.54,9.3023815,195.93953,0.122528076,-0.5440888,0.23567668,0,0,1
0,1493.41,0.3206026,116.56505,-0.0025024414,0.49364704,0.007753531,0,0,0
0,1505.01,3.4395895,73.05555,-0.005004883,-0.07237817,0.076158375,0,0,1
0,1572.0,10.652873,175.42163,0.022521973,-1.807565,0.23879176,0,0,1
0,1496.14,0.8720751,189.46233,-0.0025024414,0.12687251,0.019512625,0,0,1
0,1500.05,31.052462,50.55919,0.3975525,2.8771894,0.8418394,0,0,0
0,1461.21,0.5734982,270.0,0.005004883,-0.23042902,0.014155947,0,0,1
0,1781.39,28.340265,259.31442,0.030029297,-4.7733784,0.68369573,0,0,1
0,1466.7,0.715111,270.0,0.0024719238,-0.234628,0.016094867,0,0,1
0,1527.14,7.075516,80.718315,0.0025024414,0.29291415,0.15716358,0,0,1
0,1712.73,4.9166007,324.47177,-0.010009766,-1.540045,0.10917804,0,0,1
0,1600.78,38.616882,164.5721,0.16253662,-2.6408973,1.0344652,0,0,0
0,1501.6,2.4628341,35.528225,-6.1035156e-05,-0.59067667,0.054405194,0,0,1
0,1665.25,32.573933,281.96744,0.1324768,4.4703627,0.81970924,0,0,1
0,1860.64,30.231297,148.14856,-0.13748169,-1.0144035,0.7518732,0,0,1
0,1478.6,1.0035527,360.0,0.0025024414,0.10885353,0.023260593,0,0,1
0,1457.37,1.3523867,57.994617,0.0025024414,-0.109149456,0.030029297,0,0,1
0,1545.1,20.55982,271.14688,0.0025024414,1.3788106,0.47444725,0,0,1
0,1477.66,0.43012992,360.0,0.0025024414,-0.12581109,0.010009766,0,0,1
0,1670.92,12.805551,299.6628,0.09503174,1.4554623,0.30823496,0,0,0
0,1774.16,11.585575,257.325,-0.019958496,-5.2919426,0.26237878,0,0,1
0,1708.59,16.349405,150.37341,-0.040039062,-0.67647433,0.37290174,0,0,1
0,1630.93,13.514753,251.18546,0.010040283,-0.0006312646,0.30497584,0,1,0
0,1745.49,31.755787,299.25574,-0.052520752,3.7160022,0.80206996,0,0,0
0,1640.71,20.346712,183.86458,0.0049743652,-0.7342485,0.46911973,0,0,1
0,1861.52,40.500042,258.68927,-0.3199463,-12.254956,1.1525638,0,0,0
0,1476.43,0.20029539,45.0,-0.0049438477,-0.1711298,0.0062535275,0,0,1
0,1458.6,23.35206,301.0214,-0.017547607,-1.8515801,0.5467155,0,0,0
0,1703.94,3.2154021,290.87662,-0.03253174,1.034286,0.077080145,0,1,0
0,1682.26,3.1768134,262.22632,0.0025024414,2.172695,0.070277356,0,0,1
0,1717.97,11.195548,116.24503,0.009979248,-1.1775723,0.25246483,0,0,1
0,1669.31,6.7088566,272.43854,0.017547607,-0.26634145,0.150963,0,0,1
0,1597.57,1.4166214,45.0,-0.005065918,-2.2948802,0.031607397,0,0,1
0,1501.96,0.7310543,78.69007,-0.005004883,-1.9151386,0.016749542,0,0,1
0,1525.0,12.311378,99.89567,-0.027526855,-0.20256509,0.27917364,0,0,1
0,1601.92,4.094987,282.08112,0.0050354004,4.4204736,0.09077973,0,0,1
0,1492.1,0.3206026,26.565052,-0.0025024414,-0.18655223,0.007753531,0,0,1
0,1537.41,4.886922,164.74847,-0.0099487305,-0.21497849,0.10860804,0,0,1
0,1548.26,6.9852424,358.82968,-0.0,-0.88197356,0.15504548,0,0,1
0,1524.84,5.238202,64.12584,-0.0075683594,0.061910283,0.116185315,0,1,0
0,1475.66,1.2317834,324.41507,-0.1949768,-4.5492163,0.19398962,0,0,1
0,1738.99,3.3384976,316.73828,-0.0025024414,-0.5784447,0.07385494,0,0,1
0,1494.86,1.6010491,153.40697,0.0024719238,-0.3649229,0.03549678,0,0,0
0,1541.58,0.8344801,31.02552,-0.0050354004,-0.53401995,0.018966522,0,0,0
0,1723.49,22.683851,96.86869,0.1749878,-0.14502715,0.555452,0,0,1
0,1604.9,18.850843,255.15138,-0.012481689,7.9438815,0.4321523,0,1,0
0,1494.21,3.3182504,277.4093,0.009979248,0.28536624,0.074013576,0,0,0
0,1531.6,21.668991,105.69514,-0.07501221,1.4746815,0.50986695,0,0,0
0,1585.39,4.4343066,69.232834,3.0517578e-05,4.315175,0.09819485,0,0,1
0,1473.52,0.6082841,315.0,0.005004883,-0.25387695,0.014155947,0,0,1
0,1498.37,0.5169475,33.690067,-0.007507324,-0.08536336,0.0134295095,0,0,1
0,1522.93,4.8872266,307.8965,6.1035156e-05,-0.15334591,0.10824968,0,0,1
0,1475.0,1.3523867,122.00539,0.007507324,-0.23163179,0.03068936,0,0,1
0,1641.98,24.91777,351.95667,-0.18502808,-5.00338,0.63252234,0,0,1
0,1718.17,20.432848,142.3613,-0.2074585,-0.48447397,0.540956,0,0,0
0,1504.23,4.557856,221.1818,0.01751709,2.3718107,0.10265775,0,0,0
0,1530.28,18.31432,58.593224,-0.17996216,-0.73759377,0.45828372,0,0,1
0,1698.09,12.27774,271.97687,0.024993896,0.4953464,0.27748698,0,0,0
0,1466.88,2.722435,176.98335,-0.005004883,-1.0987998,0.060314447,0,0,1
0,1889.81,11.61656,166.64455,0.13757324,1.568916,0.2948946,0,1,0
0,1522.35,6.4432435,84.91491,0.032470703,-10.028891,0.14782724,0,0,0
0,1594.87,8.762946,171.61002,-0.015014648,1.960316,0.19625652,0,0,1
0,1486.08,5.151807,289.43466,-0.035064697,-0.9900187,0.11903405,0,0,1
0,1842.81,35.295086,205.29906,0.017547607,3.6671078,0.89605325,0,0,0
0,1483.51,6.0140977,22.300694,0.012512207,0.057949197,0.13375,0,0,0
0,1610.26,31.289915,352.43463,-0.24749756,-1.7441479,0.82772964,0,0,0
0,1644.15,18.236307,48.691265,0.040008545,-3.3345585,0.4183277,0,0,1
0,1473.5,2.4453073,110.5848,-0.010009766,-0.034397423,0.054754436,0,0,0
0,1520.01,9.08987,89.103806,0.072509766,5.430147,0.22092517,0,0,1
0,1530.0,2.5373507,16.400675,0.055023193,0.2641303,0.079271466,0,0,1
0,1647.04,3.5844846,241.38731,3.0517578e-05,-3.9819274,0.07923759,0,0,1
0,1560.1,15.051942,16.752804,-0.020019531,-2.1819782,0.34089682,0,0,1
0,1496.09,1.296396,186.34872,0.0049743652,-0.18405059,0.02896896,0,0,1
0,1580.64,11.400139,287.31058,0.0025024414,-1.3924283,0.25507364,0,0,1
0,1890.13,40.88339,114.93807,0.49499512,0.5485517,1.1939815,0,1,0
0,1476.6,3.8724535,4.240211,0.032470703,0.039156064,0.09496361,0,0,1
0,1751.8,16.233915,299.8648,0.012542725,-1.4973022,0.3685352,0,0,1
0,1653.91,13.616185,258.68723,-0.08496094,-2.3457897,0.3202043,0,0,1
0,1505.57,1.0117626,278.04608,-6.1035156e-05,3.3968024,0.022783043,0,0,1
0,1563.96,1.2332052,54.462322,-0.040039062,-0.047180012,0.045210466,0,0,1
0,1526.77,7.7711663,118.44481,-0.0,7.6272583,0.1726228,0,0,1
0,1594.88,13.13442,265.08575,-0.012481689,1.2665505,0.29578006,0,0,1
0,1492.7,1.7708204,13.995092,0.012451172,0.7867001,0.040722992,0,0,1
0,1532.41,18.115593,46.54591,0.007537842,-6.765081,0.4141681,0,0,1
0,1718.35,7.2090116,18.43932,0.024993896,-1.2341548,0.16309117,0,0,1
0,1454.91,0.7310543,11.309933,0.005004883,0.07314682,0.016749542,0,0,1
0,1613.55,34.604225,69.198654,-0.024963379,2.7300684,0.8731302,0,0,1
0,1759.52,8.115941,267.98874,-0.0025024414,0.70256937,0.18041034,0,0,1
0,1500.44,8.20834,171.02989,0.0049438477,-1.4646322,0.18251799,0,0,1
0,1467.89,1.8113586,341.54758,3.0517578e-05,-0.25183117,0.04000246,0,0,0
0,1822.3,36.786583,300.76764,0.4550476,8.067333,1.0663394,0,0,1
0,1572.46,4.7497168,291.16443,0.0024414062,1.8484117,0.10533662,0,0,1
0,1552.91,8.110377,285.25943,6.1035156e-05,3.2491865,0.18031284,0,0,1
0,1805.87,25.989342,165.75063,-0.18252563,7.7410245,0.6584517,0,0,0
0,1600.8411,2.4538467,62.011517,-0.05166626,13.954545,0.074121974,0,0,0
0,1959.76,9.731409,306.69452,0.015014648,-5.046337,0.21808058,0,0,1
0,1571.7,19.11223,106.34255,0.094940186,0.94594806,0.44655627,0,0,0
0,1512.48,1.0437019,105.9454,-0.007507324,-1.7127138,0.024106707,0,0,1
0,1693.45,9.4758835,286.5397,0.007446289,-5.2679214,0.21124312,0,0,1
0,1434.33,42.475445,250.87111,-0.030059814,-3.181068,1.1589452,0,0,0
0,1496.27,1.994605,68.944466,-0.0049743652,-0.58269066,0.044276536,0,0,1
0,1531.15,8.701551,38.368977,-0.009979248,3.413134,0.19400473,0,0,1
0,1673.25,7.0889034,59.82959,-0.02999878,3.2723413,0.16113447,0,0,1
0,1518.34,19.820852,320.3522,-0.03253174,-0.8998633,0.45684913,0,0,1
0,1477.74,5.4570136,227.12302,-0.125,0.18860243,0.16468816,0,0,1
0,1504.0,0.0,-99999.0,0.0,-3.4609265,0.0,0,0,1
0,1511.74,6.949046,154.47437,0.022491455,-0.120436735,0.16005865,0,0,0
0,1514.86,8.523145,152.15126,-0.0025024414,-0.79839945,0.18959105,0,0,1
0,1779.08,20.981596,307.31674,0.0024414062,-1.0332159,0.48940888,0,0,1
0,1503.76,5.9947157,270.0,-0.009979248,2.6311142,0.14352769,0,0,0
0,1522.12,4.715278,75.953476,-0.08502197,0.099056736,0.14159402,0,0,0
0,1584.71,13.082483,17.25707,0.032684326,0.7749273,0.29790378,0,0,1
0,1690.86,17.182026,6.033573,0.040008545,-1.0818613,0.39400008,0,0,1
0,1524.52,0.7168592,126.869896,0.0025024414,1.0425737,0.016140262,0,0,1
0,1509.11,8.141789,275.0174,0.005004883,-0.74601215,0.18102023,0,0,1
0,1565.92,1.7935796,118.58818,0.012573242,1.3140725,0.04123585,0,0,0
0,1510.72,4.860021,358.33405,0.04748535,0.18777862,0.116174795,0,0,1
0,1891.88,10.073704,62.444534,0.09967041,0.7643724,0.2467609,0,0,0
0,1673.72,7.463495,138.0971,-0.030029297,-7.407394,0.16840348,0,0,0
0,1595.34,4.341449,197.23311,0.0049743652,1.8230634,0.09613244,0,0,1
0,1486.26,0.28675628,90.0,-0.0,-0.14280578,0.006330732,0,0,1
0,1497.21,1.0902059,23.234785,0.0049743652,-0.055743247,0.02447898,0,0,1
0,1559.26,2.8759913,95.71752,-0.0,-1.3070813,0.06354625,0,0,0
0,1516.84,13.999717,158.84064,-0.0025634766,-5.5995474,0.3154509,0,0,0
0,1507.15,12.500786,60.259033,-0.04248047,-0.039845243,0.28498256,0,0,1
0,1663.45,12.612207,346.42432,0.0049438477,3.2409844,0.28320017,0,0,0
0,1463.87,3.0179005,238.56415,0.012481689,-0.2421904,0.06795076,0,0,1
0,1608.06,0.72934014,191.33687,0.0050354004,4.3171,0.016720425,0,0,0
0,1582.31,3.755684,220.3615,0.0075683594,0.3970847,0.083338216,0,0,1
0,1505.33,1.3577503,341.6117,-6.1035156e-05,0.5193358,0.030312888,0,0,0
0,1524.39,8.012827,160.27264,-0.17001343,-2.11792,0.23522101,0,0,0
0,1542.8,9.426137,288.4316,0.0050354004,3.2075076,0.2102354,0,0,1
0,1520.09,10.418929,97.02594,-0.11502075,0.12530237,0.29182407,0,0,1
0,1522.0,13.101097,267.54242,0.30749512,0.22497757,0.4186973,0,0,1
0,1532.36,3.3911533,297.64722,-0.010040283,-0.041064795,0.07562062,0,0,1
0,1850.76,10.637966,99.9643,0.0074768066,-3.3177893,0.23777747,0,0,1
0,1758.08,19.125134,174.20662,0.08496094,0.75969446,0.44787923,0,0,1
0,1703.87,17.810736,249.02736,0.125,3.8349543,0.42995375,0,0,1
0,1534.83,3.3670785,102.24836,-3.0517578e-05,-0.729546,0.07455639,0,0,0
0,1463.49,0.8359786,300.96375,-0.005004883,-0.1211057,0.018992195,0,0,1
0,1584.59,18.943874,206.37823,-0.16506958,0.16527334,0.4803881,0,0,0
0,1837.74,1.9469775,126.01603,-0.007507324,3.3740168,0.054932673,0,0,1
0,1608.26,20.464458,3.460009,0.025024414,0.41392434,0.47256708,0,0,0
0,1532.88,2.3134825,201.81749,0.012481689,2.9678364,0.05348555,0,0,1
0,1614.17,4.750187,285.72574,0.032562256,3.1675494,0.11091023,0,0,0
0,1743.03,21.630215,246.99074,-0.019989014,-0.7825378,0.50222236,0,0,1
0,1524.96,11.751717,355.86108,0.34744263,-4.0230956,0.40858522,0,0,1
0,1604.23,1.1183436,219.86292,0.017486572,1.7660962,0.031288743,0,0,1
0,1560.95,5.5707674,181.47018,-0.0050354004,-4.202896,0.123456255,0,0,0
0,1476.09,0.8703508,279.48123,0.0024719238,0.12889366,0.019475093,0,0,1
0,1531.26,3.1506119,39.488327,0.002532959,1.0552081,0.069697745,0,0,1
0,1960.36,32.99647,222.65916,-0.2425232,-21.955341,0.8513298,0,0,1
0,1603.67,1.2307673,35.518757,0.005065918,1.1829586,0.027550813,0,0,1
0,1575.91,0.8097866,314.91254,-0.0049743652,-0.4662246,0.018953633,0,0,0
0,1621.55,14.566919,348.90253,0.08004761,-0.5399717,0.33653036,0,0,1
0,1507.84,13.21989,286.69995,-0.0675354,-13.813077,0.30617943,0,0,0
0,1512.34,2.3310409,100.62757,-0.002532959,0.1400819,0.0515877,0,0,1
0,1683.29,11.911152,328.57278,0.010009766,1.7519997,0.2669659,0,0,1
0,1601.91,2.7783215,258.0965,0.20751953,-2.0004876,0.25183684,0,0,0
0,1453.15,38.392036,121.58481,-0.26498413,-3.9414716,1.031553,0,0,1
0,1754.97,0.0,-99999.0,0.0,-1.1779189,0.0,0,0,1
0,1518.04,13.747978,277.63385,0.010040283,-1.1867564,0.30989468,0,0,0
0,1464.9,0.0,-99999.0,0.0,-0.24487698,0.0,0,0,1
0,1507.17,4.0973573,60.74862,-0.0074768066,0.8746463,0.090884656,0,0,1
0,1823.06,16.623724,265.19794,0.0025634766,1.8054681,0.3777234,0,0,1
0,1492.74,1.1821685,75.96375,-0.0,0.19066575,0.026102275,0,0,1
0,1468.42,3.198978,79.714745,3.0517578e-05,-0.052595064,0.07069688,0,0,1
0,1474.04,25.430851,233.55005,0.2300415,0.27150854,0.6356949,0,0,1
0,2078.66,19.971375,295.6785,0.03491211,12.65785,0.46212354,0,0,1
0,1477.27,1.2884482,90.0,-0.0024719238,0.15937273,0.028620997,0,0,1
0,1666.63,23.50317,81.403625,0.025024414,-2.1219254,0.5505556,0,0,1
0,1562.9,7.040465,238.24223,-0.0049743652,-1.1898869,0.15634666,0,0,1
0,1516.16,19.021797,230.88474,0.050048828,-1.8097006,0.44021624,0,0,1
0,1540.37,22.940529,187.124,-0.117492676,-3.3843668,0.5547899,0,0,0
0,1464.24,5.8667035,355.81012,0.005004883,1.1574746,0.13035783,0,0,0
0,1512.09,1.2317834,54.41506,-0.0050354004,0.9909005,0.027568493,0,0,1
0,1479.88,1.2981329,276.34018,0.005004883,0.15461364,0.029011058,0,0,1
0,1482.33,0.72934014,348.66312,0.0049743652,-0.44962886,0.016705804,0,0,1
0,1464.0,0.0,-99999.0,0.0,-0.76432395,0.0,0,0,1
0,1743.35,6.267539,138.68378,-0.060028076,-4.3040805,0.15060484,0,0,1
0,1476.58,0.3206026,63.434948,0.0025024414,0.13558915,0.007753531,0,0,1
0,1549.63,6.640436,345.06763,0.002532959,-1.1055708,0.14729396,0,0,1
0,1663.21,5.2675567,257.45886,-0.020050049,2.2341053,0.11933754,0,0,1
0,1692.03,23.752686,270.97748,-0.082458496,-2.6184876,0.5682376,0,0,0
0,1564.36,4.5213265,71.55106,-0.005004883,0.5676872,0.10022456,0,0,0
0,1463.84,14.647728,75.03239,-0.1550293,-2.2731493,0.3828004,0,0,1
0,1461.79,3.4002652,165.39275,-0.062469482,0.48321387,0.10907952,0,0,0
0,1529.28,7.8741946,282.52744,0.0050354004,-1.9242169,0.17505619,0,0,1
0,1876.27,32.896835,276.6593,0.11251831,10.369118,0.82626605,0,0,1
0,1721.67,11.652015,186.26154,-0.012451172,-2.8881059,0.26116985,0,0,1
0,1693.83,11.42149,143.55074,-0.047546387,0.37497583,0.31355962,0,0,1
0,1501.67,0.43012992,90.0,0.0025024414,-0.3051241,0.010009766,0,0,1
0,1832.12,26.21232,320.97522,-0.052520752,-2.1150029,0.6245245,0,0,0
0,1681.61,9.591455,187.64867,0.009979248,-0.14518099,0.2139822,0,0,1
0,1480.86,2.6287248,119.37643,0.0024719238,-0.37982458,0.058500316,0,0,1
0,1744.0,7.569395,184.31999,0.14251709,10.167408,0.23771167,0,0,0
0,1713.05,27.594923,103.83665,0.042541504,1.7456691,0.66241616,0,0,0
0,1486.15,1.4949101,106.7185,-0.0024719238,-0.25369877,0.033161856,0,1,0
0,1558.0,3.2906048,180.0,0.057495117,0.9356822,0.10285039,0,0,0
0,1489.19,1.6321877,105.21207,0.0049438477,-0.0050237416,0.036313567,0,0,0
0,1559.27,9.42157,276.05975,0.007537842,0.46882302,0.21010865,0,0,1
0,1728.6,8.485736,278.6704,0.019958496,-5.5041847,0.19087955,0,0,1
0,1598.75,18.228758,344.59354,0.019989014,-2.9614878,0.41718403,0,0,0
0,1645.39,10.881507,159.44182,-0.012512207,-0.80706406,0.2434278,0,0,1
