,_id,,location,date,type,subregion,town,county,site,fatalities,losses,source,add,uncertainty,created_at,updated_at,__v,triggering_description,triggering
6997,5f5652bd6f9d0415f2ff64ad,7027,"[-75.56581530000001, 6.2476376]",1999-06-10 00:00:00,Landslide,Valle de Aburrá,Medellín,,Cl 20 Nº 83-186,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/21),High,,,,Error humano - Mal manejo de aguas de escorrentía,Anthropic
6998,5f5652bd6f9d0415f2ff64b6,7036,"[-75.56581530000001, 6.2476376]",1999-06-20 00:00:00,Landslide,Valle de Aburrá,Medellín,,La Asomadera; 131-58 (125),0,0,Simpad,(di6author : jdc)(di6date : 2003/04/22),High,,,,Otra causa - Fuga de alcantarillado,Anthropic
6999,5f5652bd6f9d0415f2ff64da,7058,"[-75.6055322, 6.1855996]",2000-03-18 00:00:00,Landslide,Valle de Aburrá,Itaguí,Santa María Nº1,Cl 70A Nº52D-36,0,0,Bomberos Itagüí,(di6author : jdc)(di6date : 2003/06/27),Mid,,,,Error humano,Anthropic
7000,5f5652bd6f9d0415f2ff64fd,7085,"[-75.532765, 6.233899699999999]",2000-07-01 00:00:00,Landslide,Valle de Aburrá,Medellín,Villa Liliam,Cra. 8A Nº 58B - 70. Villa Liliam - Caycedo,0,8,Bomberos Medellín,(di6author : rs)(di6date : 4/02/03),Mid,,,,Desconocida,Unknown
2592,5f5652af6f9d0415f2ff501b,2594,"[-75.56581530000001, 6.2476376]",1979-04-08 00:00:00,Flood,Valle de Aburrá,Medellín,,Centro y Perisferia,0,0,El Colombiano,Se desconoce la causa,High,,,,Otra causa,Unknown
2473,5f5652af6f9d0415f2ff500d,2585,"[-75.56581530000001, 6.2476376]",1978-11-18 00:00:00,Flood,Valle de Aburrá,Medellín,,,0,0,El Colombiano,Se desconoce la causa,High,,,,Otra causa,Unknown
2374,5f5652af6f9d0415f2ff5006,2581,"[-75.56581530000001, 6.2476376]",1977-08-11 00:00:00,Flood,Valle de Aburrá,Medellín,,Quebrada la Gloria,0,0,El Colombiano,Se desconoce la causa,High,,,,Otra causa,Unknown
7004,5f5652bd6f9d0415f2ff651c,7114,"[-75.5444102, 6.2845743]",2000-04-14 00:00:00,Landslide,Valle de Aburrá,Medellín,El Compromiso,Calle 95A con Cra. 34,0,0,Bomberos Medellín,(di6author : rs)(di6date : 5/02/03),Mid,,,,Desconocida,Unknown
7005,5f5652bd6f9d0415f2ff6528,7121,"[-75.55168789999999, 6.248624]",2000-11-03 00:00:00,Rockfall,Valle de Aburrá,Medellín,Enciso,Cra. 17 Nº 56H - 68. Enciso parte alta,0,0,Bomberos Medellín,(di6author : rs)(di6date : 5/02/03),Mid,,,,Desconocida,Unknown
2447,5f5652af6f9d0415f2ff5005,2580,"[-75.5793401, 6.286844700000001]",1977-06-14 00:00:00,Flood,Valle de Aburrá,Medellín,Alfonso López,Barrio Alfonso López y Castilla,0,0,El Colombiano,Se desconoce la causa este evento se dio en otro barrio fuera de este y en la ficha no dice a que barrios se les atribuyen los distintos efectos...este barrio es: castilla,Mid,,,,Desconocida,Unknown
7007,5f5652bd6f9d0415f2ff652a,7123,"[-75.61717159999999, 6.2478631]",2000-11-01 00:00:00,Landslide,Valle de Aburrá,Medellín,Belencito,Calle 34Aa Nº 106 - 121,0,0,Bomberos Medellín,Se cayó parte del sendero peatonal(DI6Author : RS)(DI6Date : 5/02/03),Mid,,,,Error humano - Por aguas perdidas (mal manejo),Anthropic
7008,5f5652bd6f9d0415f2ff652f,7125,"[-75.56697, 6.2781026]",2000-11-05 00:00:00,Landslide,Valle de Aburrá,Medellín,Moravia,Cra. 56C Nº 89A - 68. sector el Oasis,0,0,Bomberos Medellín,(di6author : rs)(di6date : 5/02/03),Mid,,,,Desconocida,Unknown
7009,5f5652bd6f9d0415f2ff653c,7138,"[-75.635271, 6.0914795]",2000-01-08 00:00:00,Landslide,Valle de Aburrá,Caldas,,Sector Verde la Valeria (Sector Canelos) y Plata,0,0,Clopad Caldas,(di6author : jdc)(di6date : 2003/06/20),High,,,,Error humano - Mal manejo de aguas + invación,Anthropic
7010,5f5652bd6f9d0415f2ff653e,7140,"[-75.3318156, 6.437951699999999]",2000-10-04 00:00:00,Landslide,Valle de Aburrá,Barbosa,,Parte alta del Corregimiento el Hatillo,0,0,Carpeta del Cle del 2000,La fecha que aparece en esta ficha no es la fecha exacta en que ocurrió el evento sino la fecha en que se realizo la visita destrucción parcial de la vivienda(di6author : rsb)(di6date : 11/05/01),High,,,,Error humano - Las causas varias: geometria del talud y mal manejo de aguas,Anthropic
7011,5f5652bd6f9d0415f2ff6543,7144,"[-75.63490689999999, 6.0833431]",2000-07-27 00:00:00,Landslide,Valle de Aburrá,Caldas,Mandalay,No Especificado,0,0,Clopad Caldas,(di6author : jdc)(di6date : 2003/06/20),Mid,,,,Otra causa - Poca vegetación y afloramiento de aguas,Unknown
7012,5f5652bd6f9d0415f2ff656e,7185,"[-75.44556620000002, 6.3774241]",2000-10-04 00:00:00,Landslide,Valle de Aburrá,Girardota,,Loma de Los Ochas,0,6,Clopad Girardota,(di6author : jdc)(di6date : 2003/06/20),High,,,,Desconocida - No reportada,Unknown
7013,5f5652bd6f9d0415f2ff657a,7197,"[-75.44556620000002, 6.3774241]",2000-05-19 00:00:00,Landslide,Valle de Aburrá,Girardota,,Vereda San Diego,0,0,Oopp-Prevención de Desastres*,La fecha expresada en esta ficha corresponde a la de la visita tecnica; no a la del evento * = en una carpeta llamada desastres en secretaría de obras publicas 2000(DI6Author : RSB)(DI6Date : 11/05/01),High,,,,Desconocida,Unknown
7014,5f5652bd6f9d0415f2ff658b,7214,"[-75.59971209999999, 6.255125199999999]",2000-06-14 00:00:00,Landslide,Valle de Aburrá,Medellín,La Floresta,Sector Juan Xxiiii - la Ivisa,0,0,Periodico El Colombiano,El colombiano / 2000-6-14 / pagina 1d(DI6Author : JDC)(DI6Date : 2003/07/11),Mid,,,,Lluvias,Rainfall
7015,5f5652bd6f9d0415f2ff6593,7222,"[-75.62517319999999, 6.2487306]",2000-11-27 00:00:00,Landslide,Valle de Aburrá,Medellín,Las Independencias,Calle 34Cc No.108C-06 (108),0,0,Simpad,- el proceso fue acelerado por erosión ocasionada por la lluvia. - el nivel de riesgo es alto. - la ficha técnica tiene como consecutivo el no.1757(di6author : am)(di6date : 28/02/03),Mid,,,,Error humano - Banqueo en alta pendiente,Anthropic
7016,5f5652bd6f9d0415f2ff6597,7226,"[-75.6200813, 6.258274]",2000-07-06 00:00:00,Landslide,Valle de Aburrá,Medellín,Antonio Nariño,Calle 48B No.107B-08 (Contiguo),0,0,Simpad,- el evento está efectando las fundaciones de la vivienda. - el nivel de riesgo es medio. - la ficha técnica tiene como consecutivo el no.867(di6author : am)(di6date : 28/02/03),Mid,,,,Error humano - Banqueo con fines constructivos,Anthropic
7017,5f5652bd6f9d0415f2ff6599,7228,"[-75.55168789999999, 6.2989878]",2000-09-04 00:00:00,Landslide,Valle de Aburrá,Medellín,Andalucía,Cra 48B Nº110-642,0,0,Simpad,(di6author : jdc)(di6date : 2003/03/12),Mid,,,,Error humano - Trabajos de construcción desconfinarón talud,Anthropic
7018,5f5652bd6f9d0415f2ff65a0,7235,"[-75.5545989, 6.300361499999999]",2000-01-29 00:00:00,Landslide,Valle de Aburrá,Medellín,La Francia,Cr48A Nº107-140 (114),0,0,Simpad,(di6author : jdc)(di6date : 2003/03/12),Mid,,,,Lluvias - Lluvias caidas en esos dias y talud desprotejido,Rainfall
7019,5f5652bd6f9d0415f2ff65b1,7249,"[-75.532765, 6.233899699999999]",2000-07-11 00:00:00,Landslide,Valle de Aburrá,Medellín,Villa Liliam,Cr 8A Nº58-58,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/03),Mid,,,,Error humano - Talud muy vertical,Anthropic
7020,5f5652bd6f9d0415f2ff6437,6922,"[-75.6368111, 6.2490532]",1999-10-15 00:00:00,Landslide,Valle de Aburrá,Medellín,Nuevos Conquistadores,Calle 39B No.114C-28,0,0,Simpad,- el deslizamiento arrastró tubería de alcantarillado de 6''. - al menos 10 viviendas quedaron afectadas por la ruptura del alcantarillado. - el nivel de riesgo es bajo. - la ficha técnica tiene como consecutivo el no.1600(di6author : am)(di6date : 19/03/03),Mid,,,,Lluvias - Invierno,Rainfall
7021,5f5652bd6f9d0415f2ff643f,6929,"[-75.6368111, 6.2490532]",1999-10-15 00:00:00,Landslide,Valle de Aburrá,Medellín,Nuevos Conquistadores,Calle 39 No.117B-16,0,0,Simpad,- deben evacuar temporalmente seis personas de una vivienda. - el nivel de riesgo es alto. - la ficha técnica tiene como consecutivo el no.1579(di6author : am)(di6date : 19/03/03),Mid,,,,Otra causa - Construcción de 2º piso en la corona del talud (sobrepeso),Unknown
7022,5f5652bd6f9d0415f2ff6446,6936,"[-75.6215362, 6.2518578]",1999-07-09 00:00:00,Landslide,Valle de Aburrá,Medellín,Veinte de Julio,Calle 38A No.110-21 (148),0,0,Simpad,- deslizamiento afecta una vivienda en la parte baja del talud y tres más en la parte alta. - se presenta botadero de basuras en el sitio.(di6author : am)(di6date : 20/03/03),Mid,,,,Otra causa - Talud de alta pendiente conformado por suelo de lleno,Unknown
7023,5f5652bd6f9d0415f2ff644b,6941,"[-75.62517319999999, 6.2487306]",1999-06-15 00:00:00,Landslide,Valle de Aburrá,Medellín,Las Independencias,Calle 39A No.113-59,0,0,Simpad,- el nivel de riesgo es medio. - la ficha técnica tiene como consecutivo el no.1030(di6author : am)(di6date : 21/03/03),Mid,,,,Otra causa - Ruptura de tubo del alcantarillado de viviendas aledañas,Anthropic
7024,5f5652bd6f9d0415f2ff6466,6964,"[-75.6106246, 6.2689886]",1999-10-16 00:00:00,Landslide,Valle de Aburrá,Medellín,Blanquizal,Carrera 92B No.58-35,0,5,Simpad,- la vivienda debe ser evacuada temporalmente. - el nivel de riesgo es alto. - la ficha técnica tiene como consecutivo el no.1587(di6author : am)(di6date : 25/03/03),Mid,,,,Lluvias - Fuerte invierno,Rainfall
7025,5f5652bd6f9d0415f2ff647f,6987,"[-75.56581530000001, 6.2476376]",1999-06-29 00:00:00,Landslide,Valle de Aburrá,Medellín,,Cl 14 Nº112-45 (Al Frente; la Perla),0,0,Simpad,(di6author : jdc)(di6date : 2003/04/21),High,,,,Error humano - Banqueos del talud + vía sin cordón,Anthropic
7026,5f5652bd6f9d0415f2ff6480,6988,"[-75.532765, 6.233899699999999]",1999-10-27 00:00:00,Rockfall,Valle de Aburrá,Medellín,Villa Liliam,Calle 58 No.5E-90 (115). quebrada el Sapero,0,0,Simpad,- la caída de la roca abrió boquete en muro trasero de la casa. - se debe evacuar provisionalmente la vivienda. - el nivel de riesgo es medio. - la ficha técnica tiene como consecutivo el no.1692(di6author : am)(di6date : 28/03/03),Mid,,,,Lluvias - Lavado de matriz del talud que envuelve la roca,Rainfall
7027,5f5652bd6f9d0415f2ff648b,6999,"[-75.5356764, 6.233980799999999]",1999-09-26 00:00:00,Landslide,Valle de Aburrá,Medellín,Las Estancias,Carrera 3 No.52-11,0,0,Simpad,- también se presentó reptación que generó deterioro de acueducto; desencadenando un alud de tierra. - el evento destruyó parcialmente dos viviendas; las cuales se evacuaron. - el nivel de riesgo es alto. - la ficha técnica tiene como consecutivo.(di6author : am)(di6date : 31/03/03),Mid,,,,Lluvias - Época invernal; mal manejo de aguas lluvias; alta pendiente,Rainfall
7028,5f5652bd6f9d0415f2ff6493,7005,"[-75.56581530000001, 6.2476376]",1999-02-24 00:00:00,Landslide,Valle de Aburrá,Medellín,,Calle 56Hg No.18B-14 Apto 105. barrio Isaac Gaviria,0,0,Simpad,- el deslizamiento afectó la parte posterior de un rancho parte baja y generó dilataciones en el sendero de acceso a una casa. - el nivel de riesgo es medio. - la ficha técnica tiene como consecutivo el no.236(di6author : am)(di6date : 02/04/03),High,,,,Lluvias - No manejo de aguas lluvias y corte muy vertical,Rainfall
7029,5f5652bd6f9d0415f2ff64ae,7028,"[-75.56581530000001, 6.2476376]",1999-03-09 00:00:00,Landslide,Valle de Aburrá,Medellín,,Cl 52 Nº122-88 (205),0,0,Simpad,(di6author : jdc)(di6date : 2003/04/22),High,,,,Error humano - Banqueo + mal manejo de aguas y del talud,Anthropic
7030,5f5652bd6f9d0415f2ff64b5,7035,"[-75.56581530000001, 6.2476376]",1999-06-09 00:00:00,Landslide,Valle de Aburrá,Medellín,,Cl 55 Nº130-7; sector Bellavista,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/22),High,,,,Error humano - Talud mal manejado + saturación por lluvias,Anthropic
7031,5f5652bd6f9d0415f2ff64dd,7061,"[-75.6190324, 6.1681832]",2000-06-04 00:00:00,Landslide,Valle de Aburrá,Itaguí,,Barrio Los Velazques; Cl 69B Nº60-50,0,4,Bomberos Itagüí,(di6author : jdc)(di6date : 2003/06/27),High,,,,Otra causa - Infiltración de aguas,Rainfall
7032,5f5652bd6f9d0415f2ff64e4,7067,"[-75.6190324, 6.1681832]",2000-01-10 00:00:00,Flood,Valle de Aburrá,Itaguí,,Cl 35B Nº69A-13,0,0,Bomberos Itagüí,(di6author : jdc)(di6date : 2003/06/27),High,,,,Lluvias - Lluvias + obstrucción de alcantarillado,Rainfall
7033,5f5652bd6f9d0415f2ff64e5,7068,"[-75.6190324, 6.1681832]",2000-09-23 00:00:00,Flood,Valle de Aburrá,Itaguí,,Barrio Miranda; Cl 46B X Cr 57,0,0,Bomberos Itagüí,(di6author : jdc)(di6date : 2003/06/27),High,,,,Otra causa - Avenida torrencial,Rainfall
7034,5f5652bd6f9d0415f2ff64f1,7078,"[-75.5400433, 6.2909098]",2000-01-08 00:00:00,Landslide,Valle de Aburrá,Medellín,Carpinelo,Cra. 24 Nº 99 a - 15 (Podria Ser Mas Bienestar Cra. 24F),0,0,Bomberos Medellín,(di6author : rs)(di6date : 4/02/03),Mid,,,,Desconocida,Unknown
2552,5f5652af6f9d0415f2ff5007,2582,"[-75.5727914, 6.2911827]",1977-06-14 00:00:00,Flood,Valle de Aburrá,Medellín,Castilla,Castilla y Alfonso López,0,0,El Colombiano,Se desconoce la causa este evento se dio en otro barrio fuera de este y en la ficha no dice a que barrios se les atribuyen los distintos efectos...este barrio es: alfonso lópez(di6author : rsb)(di6date : 23/04/01),Mid,,,,Desconocida,Unknown
7036,5f5652bd6f9d0415f2ff651f,7116,"[-75.53775159999999, 6.2975875]",2000-04-19 00:00:00,Rockfall,Valle de Aburrá,Medellín,Santo Domingo Savio Nº1,Cra. 37 Nº 110 - 84,0,0,Bomberos Medellín,(di6author : rs)(di6date : 5/02/03),Mid,,,,Desconocida,Unknown
2656,5f5652af6f9d0415f2ff4ff8,2570,"[-75.56581530000001, 6.2476376]",1975-11-06 00:00:00,Flood,Valle de Aburrá,Medellín,,Quebrada Altavista,0,0,El Colombiano,Se desconoce la causa,High,,,,Otra causa,Unknown
7038,5f5652bd6f9d0415f2ff6531,7127,"[-75.61687859999999, 6.1504856]",2000-02-17 00:00:00,Landslide,Valle de Aburrá,Sabaneta,,Parte Altade la Doctora; Cuadradero de Buses,0,0,Bomberos Sabaneta,(di6author : jdc)(di6date : 2003/06/27),High,,,,Desconocida - No reportada,Unknown
7039,5f5652bd6f9d0415f2ff6536,7132,"[-75.3318156, 6.437951699999999]",2000-10-04 00:00:00,Landslide,Valle de Aburrá,Barbosa,,,0,0,Carpeta del Cle de 2000,La fecha que aparece en esta ficha no es la fecha exacta en que ocurrió el evento sino la fecha en que se realizo la visita(di6author : rsb)(di6date : 11/05/01),High,,,,Desconocida,Unknown
7040,5f5652bd6f9d0415f2ff6544,7145,"[-75.635271, 6.0914795]",2000-07-27 00:00:00,Landslide,Valle de Aburrá,Caldas,,No Especificado,0,0,Clopad Caldas,(di6author : jdc)(di6date : 2003/06/20),High,,,,Error humano - Desconfinamiento del talud por construcción,Anthropic
7041,5f5652bd6f9d0415f2ff6548,7149,"[-75.635271, 6.0914795]",2000-06-07 00:00:00,Landslide,Valle de Aburrá,Caldas,,Vía la Quiebra; Salinas,0,0,Clopad Caldas,(di6author : jdc)(di6date : 2003/06/20),High,,,,Desconocida - No reportada,Unknown
7042,5f5652bd6f9d0415f2ff654d,7154,"[-75.6384042, 6.0968445]",2000-09-26 00:00:00,Landslide,Valle de Aburrá,Caldas,La Inmaculada,No Especificado,0,0,Clopad Caldas,(di6author : jdc)(di6date : 2003/06/20),Mid,,,,Por tala - Escorrentía + pendiente + invación,Anthropic
7043,5f5652bd6f9d0415f2ff6550,7157,"[-75.44556620000002, 6.3774241]",2000-05-26 00:00:00,Landslide,Valle de Aburrá,Girardota,,No Especificado,0,0,Clopad Girardota,(di6author : jdc)(di6date : 2003/06/20),High,,,,Desconocida - No reportada,Unknown
7044,5f5652bd6f9d0415f2ff6552,7159,"[-75.44556620000002, 6.3774241]",2000-06-29 00:00:00,Landslide,Valle de Aburrá,Girardota,,No Especificado,0,0,Clopad Girardota,(di6author : jdc)(di6date : 2003/06/20),High,,,,Error humano - Mal manejo del suelo (cultivos),Anthropic
7045,5f5652bd6f9d0415f2ff6564,7177,"[-75.44556620000002, 6.3774241]",2000-06-29 00:00:00,Landslide,Valle de Aburrá,Girardota,,Parte alta de la Vereda,0,0,Clopad Girardota,(di6author : jdc)(di6date : 2003/06/20),High,,,,Error humano - Talud mal manejado,Anthropic
7046,5f5652bd6f9d0415f2ff6572,7189,"[-75.55958869999999, 6.336728799999999]",2000-09-20 00:00:00,Flood,Valle de Aburrá,Bello,,Quebrada el Hato; Cr 57 Nº48-07,0,0,Dipad Bello,(di6author : jdc)(di6date : 2003/06/20),High,,,,Desconocida - No reportada,Unknown
7047,5f5652bd6f9d0415f2ff658a,7213,"[-75.55168789999999, 6.248624]",2000-05-15 00:00:00,Landslide,Valle de Aburrá,Medellín,Enciso,Sector la Finquita,7,0,Periodico El Colombiano,El colombiano / 2000-5-15 / pagina 3d(DI6Author : JDC)(DI6Date : 2003/07/11),Mid,,,,Lluvias,Rainfall
7048,5f5652bd6f9d0415f2ff6596,7225,"[-75.6368111, 6.2490532]",2000-05-15 00:00:00,Landslide,Valle de Aburrá,Medellín,Nuevos Conquistadores,Calle 39B No.114C-63,0,0,Simpad,- el deslizamiento ocasionó la destrucción total de una pieza. - el nivel de riesgo es alto. - la ficha técnica tiene como consecutivo el no.503(di6author : am)(di6date : 28/02/03),Mid,,,,Lluvias - Lavado del lleno por aguas lluvias,Rainfall
7049,5f5652bd6f9d0415f2ff65ba,7258,"[-75.6368111, 6.2490532]",2000-07-25 00:00:00,Landslide,Valle de Aburrá,Medellín,Nuevos Conquistadores,Carrera 117B No.36C-70,0,0,Simpad,- el deslizamiento arrastró consigo el costado suroriental. - el nivel de riesgo es alto. - la ficha técnica tiene como consecutivo el no.1040 - la vivienda debe der evacuada.(di6author : am)(di6date : 28/02/03),Mid,,,,Error humano - Banqueo antitécnico,Anthropic
7050,5f5652bd6f9d0415f2ff6444,6934,"[-75.6368111, 6.2490532]",1999-06-20 00:00:00,Landslide,Valle de Aburrá,Medellín,Nuevos Conquistadores,Carrera 119 No.39A-03,0,0,Simpad,- el deslizamiento penetró en la vivienda taponando patio; cocina; pieza y electrodomésticos; agrietó muros y desestabilizó dinteles. - evacuadas temporalmente 4 personas. - el nivel de riesgo es alto. - la ficha técnica tiene como consecutivo el0(di6author : am)(di6date : 20/03/03),Mid,,,,Lluvias - Torrencial de hace 15 días saturó La Banca,Rainfall
7051,5f5652bd6f9d0415f2ff6450,6945,"[-75.62881010000001, 6.2546423]",1999-11-01 00:00:00,Landslide,Valle de Aburrá,Medellín,El Salado,Calle 39Da No.119C-72 (144),0,0,Simpad,(*) inadecuada del material (antrópico). - el deslizamiento afectó el muro trasero de la vivienda. - el nivel de riesgo es bajo. - la ficha técnica tiene como consecutivo el no.1854(di6author : am)(di6date : 21/03/03),Mid,,,,Lluvias - Saturación por aguas lluvias sumado a la disposición,Rainfall
7052,5f5652bd6f9d0415f2ff645c,6955,"[-75.6193539, 6.2434047]",1999-06-18 00:00:00,Landslide,Valle de Aburrá,Medellín,Betania,Carrera 98 No.33A-53. quebrada Caño,0,0,Simpad,(*) café y plátano; no hay znajas ni cunetas y el caño no está encausado por lo que derrama abajo hacia la carrera 98. - el desprendimiento derribó parte del costado trasero de la casa; la enlodó totalmente y derribó el antejardín. - la casa está e - el nivel de riesgo es alto. - la ficha técnica tiene como consecutivo el no.977(di6author : am)(di6date : 25/03/03),Mid,,,,Otra causa - El talud presenta cultivos inadecuados para invierno como,Unknown
7053,5f5652bd6f9d0415f2ff646e,6972,"[-75.5938919, 6.1968879]",1999-06-09 00:00:00,Landslide,Valle de Aburrá,Medellín,La Colina,Carrera 107A No.35-50. Caño 20 de Julio,0,2,Simpad,- se presentó deslizamiento de talud y también caída de árbol que destruyó un rancho. - el nivel de riesgo es alto. - la ficha técnica tiene como consecutivo el no.898(di6author : am)(di6date : 26/03/03),Mid,,,,Desconocida,Unknown
7054,5f5652bd6f9d0415f2ff64a0,7015,"[-75.5902541, 6.291671699999999]",1999-05-13 00:00:00,Landslide,Valle de Aburrá,Medellín,Aures Nº2,Contiguo a la Calle 90 No.92-59,0,0,Simpad,(*) talud. - es un deslizamiento activo que afecta lleno y depósito. además afrecto parcialmente el muro en bloque del costado oeste de la vivienda. - el nivel de riesgo es alto. - la ficha técnica tiene como consecutivo el no.801(di6author : am)(di6date : 04/04/03),Mid,,,,Error humano - Excavación para construir generaron desconfinamiento del,Anthropic
7055,5f5652bd6f9d0415f2ff64a9,7024,"[-75.56581530000001, 6.2476376]",1999-02-27 00:00:00,Torrential,Valle de Aburrá,Medellín,,Cr 93 Nº17-6/49 (106); quebrada Altavista,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/21),High,,,,Lluvias - Avenida torrencial socavó la margen izquierda de la quebrada,Rainfall
7056,5f5652bd6f9d0415f2ff64aa,7025,"[-75.56581530000001, 6.2476376]",1999-05-10 00:00:00,Landslide,Valle de Aburrá,Medellín,,Cll 19C Nº103-80/76,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/21),High,,,,Error humano - Mal manejo de aguas,Anthropic
2542,5f5652af6f9d0415f2ff4fe4,2555,"[-75.56581530000001, 6.2476376]",1973-11-15 00:00:00,Flood,Valle de Aburrá,Medellín,,,2,0,Bdod-20468,,High,,,,Otra causa - Otra causa,Unknown
7058,5f5652bd6f9d0415f2ff6516,7108,"[-75.5458657, 6.2846151]",2000-04-19 00:00:00,Landslide,Valle de Aburrá,Medellín,San Pablo,Calle 101C con Cra. 38,0,0,Bomberos Medellín,(di6author : rs)(di6date : 5/02/03),Mid,,,,Desconocida,Unknown
7059,5f5652bd6f9d0415f2ff654e,7155,"[-75.44556620000002, 6.3774241]",2000-05-19 00:00:00,Landslide,Valle de Aburrá,Girardota,,Parte alta de la Vereda,0,0,Clopad Girardota,(di6author : jdc)(di6date : 2003/06/20),High,,,,Error humano,Anthropic
7060,5f5652bd6f9d0415f2ff6562,7175,"[-75.44556620000002, 6.3774241]",2000-07-14 00:00:00,Landslide,Valle de Aburrá,Girardota,,Vereda el Barro,0,0,Clopad Girardota,(di6author : jdc)(di6date : 2003/06/20),High,,,,Otra causa - Por aguas que vienen de la parte superior,Unknown
7061,5f5652bd6f9d0415f2ff657b,7198,"[-75.5545989, 6.300361499999999]",2000-05-19 00:00:00,Landslide,Valle de Aburrá,Medellín,La Francia,Cll 109 Nº46A-63 (103),0,0,Simpad,(di6author : jdc)(di6date : 2003/03/12),Mid,,,,Lluvias,Rainfall
7062,5f5652bd6f9d0415f2ff6595,7224,"[-75.6368111, 6.2490532]",2000-11-02 00:00:00,Landslide,Valle de Aburrá,Medellín,Nuevos Conquistadores,Calle 39Bc No.114C-32,0,0,Simpad,- la alta pendiente y el terraceo han activado el movimiento en masa. - se debe realizar la evacuación temporal de una vivienda y definitiva de otra. - el nivel de riesgo es alto. - la ficha técnica tiene como consecutivo el no.522(di6author : am)(di6date : 28/02/03),Mid,,,,Otra causa - Alto grado de saturación de la masa de suelo,Rainfall
7063,5f5652bd6f9d0415f2ff65a6,7240,"[-75.60407719999999, 6.277201799999999]",2000-02-27 00:00:00,Landslide,Valle de Aburrá,Medellín,Fuente Clara,Cll 62 Nº92-102,0,0,Simpad,(di6author : jdc)(di6date : 2003/03/13),Mid,,,,Error humano,Anthropic
7064,5f5652bd6f9d0415f2ff65bf,7262,"[-75.5400433, 6.2521717]",2000-10-04 00:00:00,Landslide,Valle de Aburrá,Medellín,Llanaditas,Cr 19 Nº62-22,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/01),Mid,,,,Error humano - Llenos heterogeneos + mal manejo de aguas,Anthropic
7065,5f5652bd6f9d0415f2ff65c5,7268,"[-75.56748, 6.28306]",2000-07-31 00:00:00,Landslide,Valle de Aburrá,Medellín,Aranjuez,Cr 49 Nº94-102,0,0,Simpad,(di6author : jdc)(di6date : 2003/03/25),Mid,,,,Otra causa - Daño a nivel de red interna de alcanatarillado,Anthropic
7066,5f5652bd6f9d0415f2ff65c6,7269,"[-75.56748, 6.28306]",2000-08-09 00:00:00,Landslide,Valle de Aburrá,Medellín,Aranjuez,Cl 98 Nº44-46,0,0,Simpad,Paulatino deslizamiento del talud(DI6Author : JDC)(DI6Date : 2003/03/25),Mid,,,,Otra causa - Lo causaron peso de vehiculos que pasan por la via,Anthropic
7067,5f5652bd6f9d0415f2ff65d5,7282,"[-75.5873438, 6.301926600000001]",2000-05-19 00:00:00,Landslide,Valle de Aburrá,Medellín,Picachito,Cra 85 Nº98B-17(108),0,0,Simpad,(di6author : jdc)(di6date : 2003/02/26),Mid,,,,Otra causa - Zona de alto riezgo con deslizamientos y caide de rocas,Unknown
2654,5f5652af6f9d0415f2ff4fe5,2556,"[-75.56581530000001, 6.2476376]",1973-06-23 00:00:00,Flood,Valle de Aburrá,Medellín,,Centro,0,0,El Colombiano,Se desconoce la causa,High,,,,Otra causa,Unknown
7069,5f5652bd6f9d0415f2ff6445,6935,"[-75.6200813, 6.258274]",1999-06-09 00:00:00,Landslide,Valle de Aburrá,Medellín,Antonio Nariño,Calle 43A No.109-58,0,0,Simpad,- parte posterior de la vivienda se vino; colapsó muro de contención sin refuerzo. - la ficha técnica tiene como consecutivo el no.970(di6author : am)(di6date : 20/03/03),Mid,,,,Lluvias - Invierno,Rainfall
7070,5f5652bd6f9d0415f2ff6482,6990,"[-75.5400433, 6.234102399999999]",1999-10-17 00:00:00,Landslide,Valle de Aburrá,Medellín,Villa Tina,Carrera 13 No.55-110 Casa 134,0,0,Simpad,- el deslizamiento cayó sobre el muro posterior de dos viviendas; y hay otras tres (ranchos) en riesgo de venirse abajo. - se debe evacuar definitivamente una vivienda. - el nivel de riesgo es alto. - la ficha técnica tiene como consecutivo el no(di6author : am)(di6date : 28/03/03),Mid,,,,Desconocida,Unknown
7071,5f5652bd6f9d0415f2ff6485,6993,"[-75.5400433, 6.234102399999999]",1999-05-24 00:00:00,Landslide,Valle de Aburrá,Medellín,Villa Tina,Calle 56B X Carrera 14B. quebrada Cañería,0,4,Simpad,- se presenta deslizamientos activos y socavación de la quebrada. - este sitio está como zona de riesgo en donde se presentó el 16/05/96 un deslizamiento que dejó dos muertos. - debe ser evacuadas dos personas de manera definitiva. - el nivel de r lto. - la ficha técnica tiene como consecutivo el no.827(di6author : am)(di6date : 28/03/03),Mid,,,,Desconocida,Unknown
7072,5f5652bd6f9d0415f2ff64b0,7030,"[-75.56581530000001, 6.2476376]",1999-03-19 00:00:00,Landslide,Valle de Aburrá,Medellín,,Cr 131 Nº51-164/150,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/22),High,,,,Error humano - No manejo de aguas + muro de contención deficiente,Anthropic
